source,target,weight
BLR,KGZ,218175.50000000003
BLR,NIC,2487.0
BLR,QAT,1208.2
BLR,URY,27352.9
BLR,CHL,8017.299999999999
BLR,BFA,7411.7
BLR,BEL,162679.59999999998
BLR,ARG,60186.600000000006
BLR,KWT,17363.0
BLR,TTO,114.7
BLR,TZA,8052.899999999999
BLR,IND,331222.3
BLR,SVN,11432.199999999995
BLR,NOR,152036.9
BLR,CAF,60.9
BLR,TUR,128580.80000000002
BLR,MNG,77446.8
BLR,FIN,69270.7
BLR,ARE,17041.600000000006
BLR,LUX,3511.1
BLR,MEX,23535.69999999999
BLR,PAN,192.7
BLR,PAK,48822.7
BLR,YEM,1023.8
BLR,LTU,857120.5000000001
MOZ,LSO,5820.0
MOZ,AUT,3.0
MOZ,THA,5642.0
MOZ,NZL,21.0
MOZ,POL,7958.0
MOZ,NLD,1402144.0
MOZ,DEU,75421.0
MOZ,SDN,880.0
MOZ,ESP,83364.0
MOZ,VNM,3787.0
MOZ,HUN,4.0
MOZ,GRC,162.0
MOZ,HRV,28.0
MOZ,BGD,1616.0
MOZ,BWA,3624.0
MOZ,NGA,61.0
MOZ,DOM,74.0
MOZ,UKR,209.0
MOZ,KHM,44.0
MOZ,SAU,382.0
MOZ,ISR,283.0
MOZ,BLR,3.0
MOZ,TUN,88.0
MOZ,BRA,69757.0
MOZ,LKA,157.0
MOZ,JPN,1382.0
MOZ,OMN,137.0
MOZ,DNK,110.0
MOZ,PHL,266.0
MOZ,KEN,31822.0
MOZ,UGA,2145.0
MOZ,GTM,177.0
MOZ,AGO,6838.0
MOZ,RUS,24725.0
MOZ,COM,4.0
MOZ,CHN,167692.0
MOZ,GBR,198723.0
MOZ,UZB,9.0
MOZ,ZWE,127273.0
MOZ,PRT,42679.0
MOZ,USA,25672.0
MOZ,IRL,771.0
MOZ,KAZ,215.0
MOZ,KOR,140.0
MOZ,IDN,20841.0
MOZ,COG,69.0
MOZ,SGP,9616.0
MOZ,ZMB,2171.0
MOZ,BGR,293.0
MOZ,MUS,2538.0
MOZ,ITA,51613.0
MOZ,AUS,263.0
MOZ,CHE,99812.0
MOZ,CZE,8.0
MOZ,AFG,64.0
MOZ,IRN,151722.0
MOZ,GHA,749.0
MOZ,LBN,1279.0
MOZ,CAN,17898.0
MOZ,SWE,5856.0
MOZ,SLE,1223.0
MOZ,LBY,55.0
MOZ,CRI,134.0
MOZ,MYS,139829.0
MOZ,MDG,3064.0
MOZ,FRA,8301.0
MOZ,SUR,106.0
MOZ,MWI,46469.0
MOZ,ZAF,583952.0
MOZ,SWZ,4220.0
MOZ,URY,1.0
MOZ,BEL,17616.0
MOZ,ARG,214.0
MOZ,KWT,68.0
MOZ,TZA,3215.0
MOZ,IND,87226.0
MOZ,TCD,66.0
MOZ,SVN,9523.0
MOZ,TUR,7297.0
MOZ,MNG,109.0
MOZ,FIN,40.0
MOZ,ARE,11629.0
MOZ,MEX,13175.0
MOZ,PAK,310.0
MOZ,YEM,10.0
MOZ,LTU,110.0
TUN,LBR,1467.611
TUN,AZE,3029.411
TUN,JOR,11606.857
TUN,AUT,74237.868
TUN,RWA,26488.83
TUN,THA,1027.4980000000005
TUN,NZL,132.51600000000002
TUN,POL,85434.959
TUN,ECU,2062.705
TUN,NLD,417636.44600000005
TUN,DEU,1615550.9809999997
TUN,SDN,648.029
TUN,BDI,105.907
TUN,ESP,767722.8789999997
TUN,VNM,175.92800000000005
TUN,HUN,17848.525999999998
TUN,GRC,16047.603
TUN,HRV,2317.152
TUN,BGD,108980.06600000002
TUN,MDA,1.645
TUN,NGA,18583.142000000003
TUN,DOM,139.412
TUN,SEN,45925.60600000001
TUN,UKR,1011.48
TUN,ALB,1997.284
TUN,SAU,14252.161999999998
TUN,MOZ,9125.67
TUN,BRA,113686.33000000002
TUN,EST,3342.563
TUN,LKA,28.616
TUN,JPN,106720.545
TUN,OMN,920.0199999999998
TUN,DNK,6432.180000000001
TUN,PHL,158.505
TUN,KEN,1283.8960000000002
TUN,UGA,245.901
TUN,AGO,7538.066
TUN,NER,13850.147
TUN,LVA,70.381
TUN,RUS,19019.816
TUN,MKD,403.395
TUN,COM,130.523
TUN,CHN,41193.8
TUN,IRQ,10837.678
TUN,GBR,499451.341
TUN,ZWE,18.465
TUN,SVK,93864.87599999996
TUN,BIH,388.746
TUN,PRT,65940.84900000002
TUN,USA,276581.1869999999
TUN,TGO,15588.094000000005
TUN,IRL,7467.010000000001
TUN,BHR,1015.649
TUN,COL,2458.128
TUN,KAZ,188.6
TUN,BEN,6251.222000000001
TUN,GEO,87.779
TUN,KOR,8530.118999999999
TUN,IDN,8928.434
TUN,HND,382.222
TUN,COG,15238.433
TUN,DZA,466565.874
TUN,SGP,3501.351
TUN,ZMB,89.553
TUN,EGY,73005.61200000002
TUN,ETH,121052.41199999995
TUN,HTI,164.977
TUN,BGR,14060.978
TUN,MLI,14949.032999999998
TUN,MUS,735.4159999999999
TUN,GAB,22736.445
TUN,ITA,3863662.461
TUN,AUS,4246.949999999999
TUN,CMR,25784.481
TUN,CHE,219190.312
TUN,CZE,46627.489
TUN,IRN,4945.143000000001
TUN,MLT,43056.19
TUN,GHA,13171.517999999996
TUN,LBN,13821.145
TUN,CAN,24821.651
TUN,SWE,47472.898
TUN,SLE,1823.628
TUN,LBY,784731.855
TUN,MAR,239453.982
TUN,MYS,12824.34
TUN,MDG,2275.134
TUN,MRT,25725.951
TUN,PER,685.063
TUN,FRA,5476739.122
TUN,CYP,4992.459999999999
TUN,GIN,5032.036999999999
TUN,SUR,143.055
TUN,MWI,945.397
TUN,ISL,2725.5909999999994
TUN,ZAF,10467.942
TUN,QAT,4180.262
TUN,URY,115.587
TUN,CHL,869.674
TUN,BFA,12037.243999999995
TUN,BEL,336745.886
TUN,ARG,1248.357
TUN,KWT,3441.905999999999
TUN,TZA,293.486
TUN,IND,133982.919
TUN,TCD,1466.191
TUN,SVN,5611.492
TUN,NOR,9093.688000000002
TUN,CAF,692.7299999999999
TUN,TUR,164486.27799999996
TUN,FIN,1173.471
TUN,PRY,27.764
TUN,ARE,109429.46700000002
TUN,LUX,454.17500000000007
TUN,MEX,2887.630000000001
TUN,PAN,3501.9320000000007
TUN,PAK,19795.004
TUN,YEM,2445.54
TUN,LTU,221.802
JAM,AUT,83.169
JAM,THA,3674.71
JAM,NZL,3134.556
JAM,POL,0.373
JAM,ECU,74.595
JAM,NLD,91352.465
JAM,DEU,4349.097000000001
JAM,ESP,226.456
JAM,VNM,120.437
JAM,HUN,2.415
JAM,GRC,103.71
JAM,HRV,0.444
JAM,BWA,1.894
JAM,NGA,2.402
JAM,DOM,4777.744
JAM,SAU,89.097
JAM,ISR,95.495
JAM,TUN,0.15
JAM,BRA,1323.741
JAM,LKA,5.585
JAM,JPN,13689.736
JAM,OMN,0.003
JAM,DNK,295.323
JAM,PHL,454.638
JAM,KEN,64.335
JAM,UGA,0.25
JAM,GTM,116.92300000000002
JAM,RUS,10734.172
JAM,CHN,21390.898
JAM,IRQ,0.499
JAM,GBR,111522.701
JAM,SVK,0.458
JAM,PRT,0.608
JAM,USA,835308.1179999998
JAM,IRL,1714.695
JAM,COL,1774.9740000000002
JAM,GEO,9105.664
JAM,KOR,1902.963
JAM,IDN,3289.087
JAM,HND,417.871
JAM,SGP,4407.879
JAM,EGY,84.934
JAM,HTI,2806.325
JAM,ITA,1134.914
JAM,AUS,484.786
JAM,CHE,1352.93
JAM,CZE,4.73
JAM,AFG,1.136
JAM,GHA,199.818
JAM,LBN,21.709
JAM,CAN,263349.97299999994
JAM,SWE,227.703
JAM,CRI,1375.759
JAM,MYS,145.47899999999998
JAM,PER,1495.3470000000002
JAM,FRA,7048.120000000001
JAM,CYP,0.24
JAM,SUR,5107.044000000002
JAM,ISL,7774.054
JAM,ZAF,16.346
JAM,NIC,1.657
JAM,CHL,272.13500000000005
JAM,BEL,1042.227
JAM,TTO,21043.288000000008
JAM,TZA,1.389
JAM,IND,999.664
JAM,SVN,51548.031
JAM,NOR,41842.521
JAM,TUR,221.776
JAM,FIN,11.849
JAM,ARE,1675.153
JAM,MEX,4361.427
JAM,PAN,2821.913
JAM,PAK,8.639999999999999
BRA,NPL,460.147
BRA,LBR,34701.919
BRA,AZE,46916.89200000001
BRA,JOR,189363.60500000004
BRA,AUT,421918.819
BRA,RWA,1734.986
BRA,THA,1817980.558
BRA,NZL,87406.891
BRA,POL,481308.626
BRA,ECU,930864.8379999998
BRA,NLD,13638383.565999998
BRA,DEU,9032379.678999998
BRA,SDN,97238.239
BRA,BDI,228.797
BRA,ESP,4703716.304
BRA,VNM,793987.549
BRA,HUN,134445.211
BRA,GRC,189877.713
BRA,HRV,222733.278
BRA,BGD,877425.848
BRA,MDA,13946.109
BRA,BWA,1269.82
BRA,NGA,1185394.7549999997
BRA,ARM,32063.918
BRA,DOM,421671.7400000001
BRA,SEN,239417.809
BRA,UKR,424859.026
BRA,KHM,6134.254999999999
BRA,ALB,64243.332
BRA,SAU,3476215.476
BRA,ISR,497342.15
BRA,BLR,18149.239
BRA,MOZ,81164.211
BRA,TUN,376472.395
BRA,JAM,174037.70500000005
BRA,EST,36196.22900000001
BRA,LKA,45781.98000000001
BRA,JPN,9471789.282000003
BRA,OMN,831774.9190000002
BRA,DNK,407806.38000000006
BRA,PHL,575951.393
BRA,KEN,251389.983
BRA,UGA,8889.897
BRA,GTM,250946.657
BRA,AGO,1072597.6290000004
BRA,NER,2053.839
BRA,LVA,31273.64
BRA,RUS,4212436.136000001
BRA,MKD,26037.351
BRA,COM,257.565
BRA,CHN,44288155.177000016
BRA,IRQ,400388.591
BRA,GBR,5215681.316000001
BRA,UZB,8353.297999999999
BRA,TKM,7165.228000000001
BRA,ZWE,10987.248999999998
BRA,SVK,32116.879000000004
BRA,BIH,3425.678000000001
BRA,PRT,2027703.5820000004
BRA,USA,25855780.46400001
BRA,TGO,160482.92700000005
BRA,IRL,302882.606
BRA,BHR,691142.389
BRA,COL,2575284.6699999976
BRA,KAZ,112712.545
BRA,BEN,139002.76099999997
BRA,GEO,210143.20000000004
BRA,KOR,4693418.496000002
BRA,IDN,1718093.141
BRA,HND,96568.687
BRA,COG,286965.7289999999
BRA,DZA,1493745.761
BRA,SGP,2785614.03
BRA,ZMB,8981.049
BRA,EGY,2623926.641
BRA,ETH,34234.853
BRA,HTI,93871.834
BRA,BGR,202750.033
BRA,MLI,10820.235
BRA,MUS,33388.989
BRA,GAB,39176.299000000006
BRA,ITA,5438088.294
BRA,AUS,802524.151
BRA,CHE,1643762.356
BRA,CZE,63260.27600000001
BRA,AFG,10832.987
BRA,BOL,1510539.583999999
BRA,MMR,25496.928
BRA,IRN,2332047.228
BRA,MLT,17911.363
BRA,GHA,419174.7869999999
BRA,LBN,302945.371
BRA,CAN,3126756.879000002
BRA,SWE,543194.927
BRA,SLE,48103.72700000001
BRA,LBY,101896.18200000002
BRA,MAR,811191.078
BRA,CRI,306991.26299999986
BRA,TJK,11753.55
BRA,MYS,1618694.3870000006
BRA,MDG,21901.273
BRA,MRT,160262.19000000003
BRA,PER,2259102.349
BRA,FRA,4352912.957000001
BRA,CYP,18495.922
BRA,GIN,68138.18600000002
BRA,SUR,73227.592
BRA,MWI,2356.154
BRA,ISL,269942.311
BRA,ZAF,1678904.164
BRA,KGZ,6807.205
BRA,NIC,119918.855
BRA,QAT,336992.6819999999
BRA,SWZ,3604.023
BRA,URY,2172275.1959999995
BRA,CHL,5415432.527000001
BRA,BFA,48658.709
BRA,BEL,3959058.975999999
BRA,ARG,22694348.774000004
BRA,KWT,357271.72899999993
BRA,TTO,727295.881
BRA,TZA,66104.10999999999
BRA,IND,3200516.5980000007
BRA,TCD,2528.775
BRA,SVN,315482.855
BRA,NOR,941192.102
BRA,CAF,3063.173
BRA,TUR,1458901.562
BRA,MNG,5546.071
BRA,FIN,742308.7220000001
BRA,PRY,2968045.0400000005
BRA,ARE,2168333.7260000003
BRA,LUX,83219.89799999999
BRA,MEX,3956613.085
BRA,PAN,414201.6219999999
BRA,PAK,177415.553
BRA,YEM,307646.509
BRA,LTU,53177.86899999999
EST,LBR,526.9840000000002
EST,AZE,20021.582
EST,JOR,8225.679
EST,AUT,63901.56299999999
EST,RWA,2.578
EST,THA,9807.712
EST,NZL,1455.638
EST,POL,244196.99
EST,ECU,280.96899999999994
EST,NLD,431294.1660000001
EST,DEU,717169.1650000004
EST,SDN,72.577
EST,BDI,4.722
EST,ESP,224221.30899999992
EST,VNM,5930.797
EST,HUN,36653.537
EST,GRC,9724.594
EST,HRV,4127.434000000001
EST,MDA,14617.968
EST,NGA,616432.39
EST,ARM,2766.4189999999994
EST,DOM,1307.323
EST,SEN,642.987
EST,UKR,241068.4580000001
EST,KHM,26.883
EST,ALB,17.902
EST,SAU,22007.135
EST,ISR,29247.823000000008
EST,BLR,145054.607
EST,MOZ,37.546
EST,TUN,2440.118
EST,JAM,30.542
EST,BRA,70046.329
EST,LKA,3286.719
EST,JPN,89131.44799999999
EST,OMN,589.9359999999999
EST,DNK,408258.8409999999
EST,PHL,237.038
EST,KEN,25543.641
EST,UGA,278.071
EST,GTM,24606.557000000004
EST,AGO,18197.422
EST,NER,253.55
EST,LVA,1156176.0909999998
EST,RUS,2834788.7800000007
EST,MKD,557.3799999999999
EST,CHN,304660.037
EST,IRQ,325.53200000000004
EST,GBR,314451.7969999999
EST,UZB,18569.765
EST,TKM,1879.0110000000004
EST,ZWE,28.668
EST,SVK,27092.704
EST,BIH,1759.2099999999996
EST,PRT,9723.392000000002
EST,USA,1202496.5040000004
EST,IRL,10757.110999999995
EST,BHR,163.851
EST,COL,3670.457
EST,KAZ,111456.409
EST,BEN,1086.818
EST,GEO,5151.2480000000005
EST,KOR,27678.16399999999
EST,IDN,1544.2089999999996
EST,HND,36.572
EST,DZA,8787.468
EST,SGP,33070.773
EST,ZMB,32.991
EST,EGY,23760.921
EST,ETH,5722.217
EST,BGR,6226.32
EST,MLI,10.733
EST,MUS,731.994
EST,GAB,1.431
EST,ITA,235126.915
EST,AUS,33581.565
EST,CMR,190.183
EST,CHE,55383.794
EST,CZE,62200.42199999999
EST,AFG,23771.524
EST,BOL,170.647
EST,MMR,24.792
EST,IRN,3066.9000000000005
EST,MLT,3733.826000000001
EST,GHA,1246.629
EST,LBN,1151.283
EST,CAN,77752.47999999998
EST,SWE,2501979.989
EST,SLE,307.758
EST,LBY,7825.2
EST,MAR,3919.491
EST,CRI,618.3549999999999
EST,TJK,722.531
EST,MYS,3132.7980000000007
EST,PER,563.407
EST,FRA,430339.4770000001
EST,CYP,12452.719
EST,GIN,814.328
EST,SUR,18.905
EST,MWI,14.804
EST,ISL,27047.374
EST,ZAF,8603.622
EST,KGZ,6457.813
EST,NIC,12.031
EST,QAT,219.443
EST,URY,2143.826
EST,CHL,6123.771000000001
EST,BFA,621.284
EST,BEL,191469.553
EST,ARG,1907.8150000000005
EST,KWT,1824.009
EST,TTO,8.877
EST,TZA,194.556
EST,IND,59093.25000000001
EST,SVN,7192.120999999998
EST,NOR,503512.84300000005
EST,TUR,211704.166
EST,MNG,2409.73
EST,FIN,2287224.976
EST,PRY,157.74499999999998
EST,ARE,10457.067
EST,LUX,950.112
EST,MEX,9083.923
EST,PAN,183.879
EST,PAK,3422.242
EST,YEM,2073.08
EST,LTU,709437.581
LKA,NPL,641.744
LKA,LBR,716.9220000000001
LKA,AZE,54778.836
LKA,LSO,4.690999999999999
LKA,JOR,40044.944
LKA,AUT,30254.879
LKA,RWA,128.249
LKA,THA,75670.06100000002
LKA,NZL,22432.899000000005
LKA,POL,43805.149
LKA,ECU,6573.55
LKA,NLD,197550.115
LKA,DEU,508340.6839999999
LKA,SDN,6366.594000000001
LKA,ESP,68664.431
LKA,VNM,19884.501
LKA,HUN,5246.973000000001
LKA,GRC,15575.731
LKA,HRV,1712.5499999999995
LKA,BGD,46307.632
LKA,MDA,2500.3589999999995
LKA,BWA,798.7330000000001
LKA,NGA,4236.448
LKA,ARM,1514.395
LKA,SEN,1352.1329999999998
LKA,UKR,67995.957
LKA,KHM,2326.161000000001
LKA,ALB,1449.4679999999998
LKA,SAU,62805.094
LKA,ISR,56926.54200000001
LKA,BLR,4916.7970000000005
LKA,MOZ,355.732
LKA,TUN,8276.128
LKA,JAM,1699.922
LKA,BRA,31472.341
LKA,EST,5793.0560000000005
LKA,JPN,223491.73700000005
LKA,OMN,9768.147999999996
LKA,DNK,26714.355000000007
LKA,PHL,9373.387999999995
LKA,KEN,9704.166000000005
LKA,UGA,2784.382
LKA,GTM,4724.089000000001
LKA,AGO,3518.8
LKA,NER,626.9829999999998
LKA,LVA,7375.425999999999
LKA,RUS,281231.199
LKA,MKD,1292.108
LKA,COM,39.19
LKA,CHN,103995.39000000004
LKA,IRQ,85578.33
LKA,GBR,1110297.044
LKA,UZB,7107.8330000000005
LKA,TKM,1168.7800000000002
LKA,ZWE,368.413
LKA,SVK,29430.497
LKA,BIH,114.733
LKA,PRT,7310.441
LKA,USA,2143900.8120000004
LKA,TGO,1202.888
LKA,IRL,30890.367
LKA,BHR,11667.296
LKA,COL,11084.712
LKA,KAZ,5241.68
LKA,BEN,240.133
LKA,GEO,1738.459
LKA,KOR,45025.743
LKA,IDN,118011.829
LKA,HND,1506.595
LKA,COG,2167.983
LKA,DZA,2173.199
LKA,SGP,406427.1600000001
LKA,ZMB,84.96600000000001
LKA,EGY,34068.941
LKA,ETH,2528.239
LKA,HTI,166.46
LKA,BGR,10131.623999999998
LKA,MLI,497.909
LKA,MUS,3793.725999999999
LKA,GAB,83.628
LKA,ITA,609582.9440000001
LKA,AUS,126585.84
LKA,CMR,94.539
LKA,CHE,87894.55600000001
LKA,CZE,13416.134
LKA,AFG,3075.3390000000004
LKA,BOL,2264.01
LKA,MMR,175.836
LKA,IRN,180263.649
LKA,MLT,575.4190000000001
LKA,GHA,13716.815
LKA,LBN,16163.397
LKA,CAN,126164.345
LKA,SWE,78625.84600000002
LKA,SLE,1223.326
LKA,LBY,23466.522000000004
LKA,MAR,4224.876
LKA,CRI,1306.218
LKA,TJK,410.3200000000001
LKA,MYS,96324.53900000003
LKA,MDG,220.594
LKA,MRT,1229.687
LKA,PER,7743.582
LKA,FRA,184157.17
LKA,CYP,2447.702
LKA,GIN,2921.2090000000003
LKA,SUR,143.96300000000002
LKA,MWI,167.687
LKA,ISL,787.719
LKA,ZAF,29611.219
LKA,KGZ,4988.734
LKA,NIC,1596.772
LKA,QAT,10860.844
LKA,SWZ,734.645
LKA,URY,3112.734
LKA,CHL,32444.643
LKA,BFA,656.2710000000001
LKA,BEL,545793.3520000001
LKA,ARG,9474.636
LKA,KWT,42234.03900000002
LKA,TTO,1460.071
LKA,TZA,20421.158000000003
LKA,IND,521264.5
LKA,SVN,2842.423
LKA,NOR,21458.257000000005
LKA,CAF,36.932
LKA,TUR,150891.22799999997
LKA,MNG,2108.794
LKA,FIN,13968.932
LKA,PRY,490.476
LKA,ARE,297000.992
LKA,LUX,27.034
LKA,MEX,97818.253
LKA,PAN,6547.041000000001
LKA,PAK,75231.40100000001
LKA,YEM,1285.711
LKA,LTU,5413.474999999999
JPN,NPL,36709.549000000006
JPN,LBR,3288291.634
JPN,AZE,85300.957
JPN,LSO,2576.248
JPN,JOR,240158.00299999997
JPN,AUT,1136733.0679999995
JPN,RWA,8074.717000000001
JPN,THA,36315904.082
JPN,NZL,1800630.404
JPN,POL,2436621.3789999997
JPN,ECU,652300.4430000001
JPN,NLD,17271623.551000003
JPN,DEU,22249663.654000007
JPN,SDN,55067.83699999999
JPN,BDI,8892.119
JPN,ESP,3079300.777
JPN,VNM,9259750.642000005
JPN,HUN,1642765.5640000005
JPN,GRC,289278.568
JPN,HRV,39285.93400000001
JPN,BGD,1066630.2639999995
JPN,MDA,3586.8380000000006
JPN,BWA,36464.74100000001
JPN,NGA,621390.2449999998
JPN,ARM,13217.878
JPN,DOM,160166.658
JPN,SEN,48039.93
JPN,UKR,660483.4260000002
JPN,KHM,203520.637
JPN,ALB,2201.2539999999995
JPN,SAU,6439511.997999999
JPN,ISR,2049988.43
JPN,BLR,47731.044000000016
JPN,MOZ,93028.02800000002
JPN,TUN,98628.77
JPN,JAM,141348.609
JPN,BRA,6045434.9070000015
JPN,EST,127909.74
JPN,LKA,936118.963
JPN,OMN,2780704.830999999
JPN,DNK,449865.484
JPN,PHL,10716740.406999996
JPN,KEN,614337.5750000001
JPN,UGA,168263.716
JPN,GTM,283942.5830000001
JPN,AGO,141087.938
JPN,NER,7205.174999999999
JPN,LVA,49350.836
JPN,RUS,11749300.712
JPN,MKD,6580.201000000001
JPN,COM,710.411
JPN,CHN,155384130.2809999
JPN,IRQ,338163.01800000004
JPN,GBR,15264654.454000002
JPN,UZB,238001.804
JPN,TKM,270563.188
JPN,ZWE,28738.268999999997
JPN,SVK,424391.3590000002
JPN,BIH,390.037
JPN,PRT,447877.1520000001
JPN,USA,122001408.89200002
JPN,TGO,38686.002
JPN,IRL,801775.3179999995
JPN,BHR,463600.852
JPN,COL,1446855.8940000003
JPN,KAZ,331821.733
JPN,BEN,21646.848999999995
JPN,GEO,171933.48800000004
JPN,KOR,63968910.789999954
JPN,IDN,17453614.981000002
JPN,HND,122883.68
JPN,COG,11632.430000000002
JPN,DZA,582144.405
JPN,SGP,24732529.101000007
JPN,ZMB,96097.53299999998
JPN,EGY,1330805.0689999997
JPN,ETH,77790.761
JPN,HTI,67031.49
JPN,BGR,64857.30700000001
JPN,MLI,7756.830000000001
JPN,MUS,97734.91
JPN,GAB,85231.78600000002
JPN,ITA,5107937.269
JPN,AUS,17473511.773
JPN,CMR,33305.681000000004
JPN,CHE,4324705.622
JPN,CZE,1717897.564
JPN,AFG,109570.507
JPN,BOL,154050.30099999998
JPN,MMR,497272.33600000007
JPN,IRN,1696887.039
JPN,MLT,436903.034
JPN,GHA,181092.65499999997
JPN,LBN,176219.78500000003
JPN,CAN,8647440.212
JPN,SWE,1595474.691
JPN,SLE,9384.772
JPN,LBY,17030.617999999995
JPN,MAR,302241.73
JPN,CRI,844533.4530000002
JPN,TJK,863.3950000000002
JPN,MYS,18055669.376
JPN,MDG,10609.294999999998
JPN,MRT,36308.982
JPN,PER,901057.39
JPN,FRA,7790994.263000001
JPN,CYP,271990.883
JPN,GIN,26048.175
JPN,SUR,66615.56700000001
JPN,MWI,20522.980000000003
JPN,ISL,36358.219000000005
JPN,ZAF,4265100.198
JPN,KGZ,75471.16700000002
JPN,NIC,97478.044
JPN,QAT,943250.886
JPN,SWZ,3488.428999999999
JPN,URY,98123.833
JPN,CHL,2324332.8710000003
JPN,BFA,14178.625999999998
JPN,BEL,6593466.8620000025
JPN,ARG,940824.6449999996
JPN,KWT,1341461.934
JPN,TTO,177574.64099999997
JPN,TZA,273956.1870000001
JPN,IND,10593179.532
JPN,TCD,1449.0210000000002
JPN,SVN,82726.91099999998
JPN,NOR,1372337.3960000004
JPN,CAF,3799.371
JPN,TUR,3038615.6149999998
JPN,MNG,313441.02200000006
JPN,FIN,1056831.7219999998
JPN,PRY,117182.862
JPN,ARE,7241480.859999999
JPN,LUX,214028.686
JPN,MEX,10038659.054000003
JPN,PAN,14928186.351000002
JPN,PAK,1685554.201
JPN,YEM,129604.83800000002
JPN,LTU,42829.781
OMN,NPL,7.919
OMN,LBR,1981.833
OMN,AZE,144.342
OMN,JOR,34662.226
OMN,AUT,149.417
OMN,THA,2502048.2020000005
OMN,NZL,25208.395000000004
OMN,POL,3328.713
OMN,ECU,1382.384
OMN,NLD,224649.975
OMN,DEU,43107.814
OMN,SDN,27076.128
OMN,BDI,18.798
OMN,ESP,81490.80699999997
OMN,VNM,94210.279
OMN,HUN,458.543
OMN,GRC,8453.233
OMN,HRV,957.039
OMN,BGD,23850.558
OMN,BWA,193.705
OMN,NGA,17593.247999999996
OMN,DOM,20.187
OMN,SEN,1710.111
OMN,UKR,1119.25
OMN,ALB,4.078
OMN,SAU,786793.6739999998
OMN,BLR,2480.392
OMN,MOZ,99515.155
OMN,TUN,14553.36
OMN,JAM,445.284
OMN,BRA,51761.80499999999
OMN,EST,7501.651
OMN,LKA,93354.78699999998
OMN,JPN,3986848.104
OMN,DNK,5832.795000000001
OMN,PHL,10420.670000000002
OMN,KEN,202143.692
OMN,UGA,412.296
OMN,GTM,4.325
OMN,AGO,4101.126
OMN,NER,54.981
OMN,LVA,941.811
OMN,RUS,2236.068
OMN,COM,599.62
OMN,CHN,13686134.146000002
OMN,IRQ,153958.40399999998
OMN,GBR,57963.66899999999
OMN,UZB,26.083
OMN,TKM,1599.0210000000002
OMN,ZWE,0.13
OMN,SVK,8.936
OMN,PRT,5880.059
OMN,USA,315711.94700000004
OMN,TGO,510.377
OMN,IRL,4462.407
OMN,BHR,29063.56100000001
OMN,COL,475.336
OMN,KAZ,15326.248
OMN,BEN,274.214
OMN,GEO,718.874
OMN,KOR,3314804.425
OMN,IDN,448228.865
OMN,HND,229.668
OMN,COG,47.004
OMN,DZA,78778.85399999999
OMN,SGP,1131424.804
OMN,ZMB,857.858
OMN,EGY,102074.61900000004
OMN,ETH,651.218
OMN,BGR,1433.165
OMN,MLI,1191.123
OMN,MUS,1901.273
OMN,GAB,305.838
OMN,ITA,98921.484
OMN,AUS,41891.925
OMN,CMR,918.648
OMN,CHE,2427.5910000000003
OMN,CZE,12359.95
OMN,AFG,433.79
OMN,MMR,369.359
OMN,IRN,260926.2449999999
OMN,MLT,475.178
OMN,GHA,2569.978
OMN,LBN,21308.968999999997
OMN,CAN,8393.829
OMN,SWE,254.082
OMN,SLE,559.9390000000001
OMN,LBY,2783.819
OMN,MAR,17622.838000000003
OMN,CRI,0.026
OMN,MYS,210401.59700000004
OMN,MDG,7546.089
OMN,MRT,156.118
OMN,PER,226.235
OMN,FRA,41781.299000000006
OMN,CYP,6173.512999999999
OMN,GIN,430.595
OMN,SUR,22.309
OMN,MWI,236.584
OMN,ZAF,102422.36299999995
OMN,QAT,123678.30799999996
OMN,URY,114.549
OMN,CHL,11438.571
OMN,BFA,0.78
OMN,BEL,46488.65000000001
OMN,ARG,28299.069
OMN,KWT,330351.402
OMN,TTO,18.968
OMN,TZA,235548.061
OMN,IND,4586172.687
OMN,TCD,192.672
OMN,SVN,3773.966
OMN,NOR,196.011
OMN,TUR,29090.985
OMN,FIN,2288.7190000000005
OMN,PRY,136.401
OMN,ARE,1565510.6259999997
OMN,MEX,13482.356999999998
OMN,PAN,108.445
OMN,PAK,395067.002
OMN,YEM,97706.995
OMN,LTU,2004.855
DNK,NPL,1784.686
DNK,LBR,4036.068
DNK,AZE,16520.683
DNK,LSO,95.411
DNK,JOR,68105.482
DNK,AUT,670220.466
DNK,RWA,1890.112
DNK,THA,238543.116
DNK,NZL,105827.01
DNK,POL,2634089.107
DNK,ECU,16198.509000000004
DNK,NLD,4712846.507999999
DNK,DEU,16272537.264999997
DNK,SDN,15773.762
DNK,BDI,1806.117
DNK,ESP,2260757.2260000007
DNK,VNM,197621.159
DNK,HUN,561617.5800000001
DNK,GRC,547145.381
DNK,HRV,146448.46500000003
DNK,BGD,46287.35500000001
DNK,MDA,9931.617
DNK,BWA,541.648
DNK,NGA,160172.45200000005
DNK,ARM,6000.575000000002
DNK,DOM,72961.561
DNK,SEN,10321.905000000002
DNK,UKR,271296.9249999999
DNK,KHM,3202.316
DNK,ALB,3408.5400000000004
DNK,SAU,496645.5449999999
DNK,ISR,171780.60400000002
DNK,BLR,51265.67599999999
DNK,MOZ,1373.3629999999998
DNK,TUN,40539.805
DNK,JAM,2393.39
DNK,BRA,669262.1130000002
DNK,EST,245036.64800000004
DNK,LKA,20509.714
DNK,JPN,1540021.0380000002
DNK,OMN,161410.18099999998
DNK,PHL,83214.68599999999
DNK,KEN,23622.828
